lib_mrq,lib_mod_doss,lib_mod,dscom,cod_cbr,hybride,puiss_admin_98,puiss_max,conso_urb,conso_exurb,conso_mixte,co2,co_typ_1,nox,ptcl,masse_ordma_min,masse_ordma_max,champ_v9,Carrosserie,gamme,Mp,Ct,W (mm),At1 (mm),At2 (mm),ec (cm3),typ_boite,nb_rapp,category
PEUGEOT,3008,3008,3008 2.0 HDi FAP (160ch) BVA6,GO,non,9,120.0,8.0,5.0,6.099999905,159.0,0.222000003,0.130999997,0.002,1614,1614,715/2007*630/2012EURO5,TS TERRAINS/CHEMINS,MOY-INFER,,M1,2613.0,1532.0,1532.0,1997.0,A,6,D
PEUGEOT,3008,3008,3008 2.0 HDi FAP (160ch) BVA6,GO,non,9,120.0,8.0,5.0,6.099999905,159.0,0.222000003,0.130999997,0.002,1614,1614,715/2007*630/2012EURO5,TS TERRAINS/CHEMINS,MOY-INFER,na,M1,2613.0,1526.0,1526.0,1997.0,A,6,D
PEUGEOT,3008,3008,3008 2.0 HDi FAP (160ch) BVA6,GO,non,9,120.0,8.0,5.0,6.099999905,159.0,0.222000003,0.130999997,0.002,1614,1614,715/2007*630/2012EURO5,TS TERRAINS/CHEMINS,MOY-INFER,na,M1,2613.0,1532.0,1527.0,1997.0,A,6,D
PEUGEOT,3008,3008,3008 2.0 HDi FAP (160ch) BVA6,GO,non,9,120.0,8.0,5.0,6.099999905,159.0,0.222000003,0.130999997,0.002,1614,1614,715/2007*630/2012EURO5,TS TERRAINS/CHEMINS,MOY-INFER,,M1,2613.0,1642.0,1642.0,1997.0,A,6,D
PEUGEOT,3008,3008,3008 2.0 HDi FAP (160ch) BVA6,GO,non,9,120.0,8.0,5.0,6.099999905,159.0,0.222000003,0.130999997,0.002,1614,1614,715/2007*630/2012EURO5,TS TERRAINS/CHEMINS,MOY-INFER,,M1,2444.0,1531.0,1531.0,1997.0,A,6,D
PEUGEOT,3008,3008,3008 2.0 HDi FAP (160ch) BVA6,GO,non,9,120.0,8.0,5.0,6.099999905,159.0,0.222000003,0.130999997,0.002,1614,1614,715/2007*630/2012EURO5,TS TERRAINS/CHEMINS,MOY-INFER,,M1,2613.0,1531.0,1531.0,1997.0,A,6,D
PEUGEOT,3008,3008,3008 2.0 HDi FAP (160ch) BVA6,GO,non,9,120.0,8.0,5.0,6.099999905,159.0,0.222000003,0.130999997,0.002,1614,1614,715/2007*630/2012EURO5,TS TERRAINS/CHEMINS,MOY-INFER,,M1,2613.0,1527.0,1527.0,1997.0,A,6,D
PEUGEOT,3008,3008,3008 2.0 HDi FAP (160ch) BVA6,GO,non,9,120.0,8.0,5.0,6.099999905,159.0,0.222000003,0.130999997,0.002,1614,1614,715/2007*630/2012EURO5,TS TERRAINS/CHEMINS,MOY-INFER,,M1,2513.0,1532.0,1532.0,1997.0,A,6,D
PEUGEOT,3008,3008,3008 2.0 HDi FAP (160ch) BVA6,GO,non,9,120.0,8.0,5.0,6.099999905,159.0,0.222000003,0.130999997,0.002,1614,1614,715/2007*630/2012EURO5,TS TERRAINS/CHEMINS,MOY-INFER,,M1,2613.0,1637.0,1637.0,1997.0,A,6,D
PEUGEOT,3008,3008,3008 2.0 HDi FAP (160ch) BVA6,GO,non,9,120.0,8.0,5.0,6.099999905,159.0,0.222000003,0.130999997,0.002,1614,1614,715/2007*630/2012EURO5,TS TERRAINS/CHEMINS,MOY-INFER,,M1,2613.0,1533.0,1533.0,1997.0,A,6,D
PEUGEOT,3008,3008,3008 2.0 HDi FAP (160ch) BVA6,GO,non,9,120.0,8.0,5.0,6.099999905,159.0,0.222000003,0.130999997,0.002,1614,1614,715/2007*630/2012EURO5,TS TERRAINS/CHEMINS,MOY-INFER,,M1,2613.0,1526.0,1521.0,1997.0,A,6,D
PEUGEOT,3008,3008,3008 2.0 HDi FAP (160ch) BVA6,GO,non,9,120.0,8.0,5.0,6.099999905,159.0,0.222000003,0.130999997,0.002,1614,1614,715/2007*630/2012EURO5,TS TERRAINS/CHEMINS,MOY-INFER,,M1,2600.0,1580.0,1580.0,1997.0,A,6,D
PEUGEOT,3008,3008,3008 2.0 HDi FAP (160ch) BVA6,GO,non,9,120.0,8.0,5.0,6.099999905,159.0,0.222000003,0.130999997,0.002,1614,1614,715/2007*630/2012EURO5,TS TERRAINS/CHEMINS,MOY-INFER,,M1,2613.0,1532.0,1521.0,1997.0,A,6,D
PEUGEOT,3008,3008,3008 2.0 HDi FAP (160ch) BVA6,GO,non,9,120.0,8.0,5.0,6.099999905,159.0,0.222000003,0.130999997,0.002,1614,1614,715/2007*630/2012EURO5,TS TERRAINS/CHEMINS,MOY-INFER,,M1,2613.0,1532.0,1533.0,1997.0,A,6,D
PEUGEOT,3008,3008,3008 2.0 HDi FAP (160ch) BVA6,GO,non,9,120.0,8.0,5.0,6.099999905,159.0,0.222000003,0.130999997,0.002,1614,1614,715/2007*630/2012EURO5,TS TERRAINS/CHEMINS,MOY-INFER,,M1,2613.0,1532.0,1537.0,1997.0,A,6,D
PEUGEOT,3008,3008,3008 2.0 HDi FAP (160ch) BVA6,GO,non,9,120.0,8.0,5.0,6.099999905,159.0,0.222000003,0.130999997,0.002,1614,1614,715/2007*630/2012EURO5,TS TERRAINS/CHEMINS,MOY-INFER,,M1,2613.0,1532.0,1627.0,1997.0,A,6,D
PEUGEOT,3008,3008,3008 2.0 HDi FAP (160ch) BVA6,GO,non,9,120.0,8.0,5.0,6.099999905,159.0,0.222000003,0.130999997,0.002,1614,1614,715/2007*630/2012EURO5,TS TERRAINS/CHEMINS,MOY-INFER,,M1,2460.0,1527.0,1527.0,1997.0,A,6,D
PEUGEOT,3008,3008,3008 2.0 HDi FAP (160ch) BVA6,GO,non,9,120.0,8.0,5.0,6.099999905,159.0,0.222000003,0.130999997,0.002,1614,1614,715/2007*630/2012EURO5,TS TERRAINS/CHEMINS,MOY-INFER,na,M1,2613.0,2613.0,2613.0,1997.0,A,6,D
PEUGEOT,3008,3008,3008 2.0 HDi FAP (160ch) BVA6,GO,non,9,120.0,8.0,5.0,6.099999905,159.0,0.222000003,0.130999997,0.002,1614,1614,715/2007*630/2012EURO5,TS TERRAINS/CHEMINS,MOY-INFER,na,M1,2613.0,1585.0,1527.0,1997.0,A,6,D
PEUGEOT,3008,3008,3008 2.0 HDi FAP (160ch) BVA6,GO,non,9,120.0,8.0,5.0,6.099999905,159.0,0.222000003,0.130999997,0.002,1614,1614,715/2007*630/2012EURO5,TS TERRAINS/CHEMINS,MOY-INFER,na,M1,2613.0,1532.0,1532.0,1997.0,A,6,D
PEUGEOT,3008,3008,3008 2.0 HDi FAP (160ch) BVA6,GO,non,9,120.0,8.0,5.0,6.099999905,159.0,0.222000003,0.130999997,0.002,1614,1614,715/2007*630/2012EURO5,TS TERRAINS/CHEMINS,MOY-INFER,na,M1,2613.0,1527.0,1527.0,1997.0,A,6,D
PEUGEOT,3008,3008,3008 2.0 HDi FAP (160ch) BVA6,GO,non,9,120.0,8.0,5.0,6.099999905,159.0,0.222000003,0.130999997,0.002,1614,1614,715/2007*630/2012EURO5,TS TERRAINS/CHEMINS,MOY-INFER,na,M1,2613.0,1521.0,1521.0,1997.0,A,6,D
PEUGEOT,3008,3008,3008 2.0 HDi FAP (160ch) BVA6,GO,non,9,120.0,8.0,5.0,6.099999905,159.0,0.222000003,0.130999997,0.002,1614,1614,715/2007*630/2012EURO5,TS TERRAINS/CHEMINS,MOY-INFER,,M1,2613.0,1526.0,1532.0,1997.0,A,6,D
PEUGEOT,3008,3008,3008 HYbrid4 2.0 HDi (163ch) ETG6 FAP + Electric (37ch),GH,oui,8,120.0,3.700000048,3.900000095,3.799999952,99.0,0.31400001,0.160999998,0.001,1735,1735,715/2007*195/2013EURO5,TS TERRAINS/CHEMINS,MOY-INFER,,M1,2620.0,1532.0,1532.0,1997.0,A,6,A
PEUGEOT,3008,3008,3008 HYbrid4 2.0 HDi (163ch) ETG6 FAP + Electric (37ch),GH,oui,8,120.0,3.700000048,3.900000095,3.799999952,99.0,0.31400001,0.160999998,0.001,1735,1735,715/2007*195/2013EURO5,TS TERRAINS/CHEMINS,MOY-INFER,na,M1,2620.0,1532.0,1527.0,1997.0,A,6,A
PEUGEOT,3008,3008,3008 HYbrid4 2.0 HDi (163ch) ETG6 FAP + Electric (37ch),GH,oui,8,120.0,3.700000048,3.900000095,3.799999952,99.0,0.31400001,0.160999998,0.001,1735,1735,715/2007*195/2013EURO5,TS TERRAINS/CHEMINS,MOY-INFER,,M1,2620.0,1532.0,1527.0,1997.0,A,6,A
PEUGEOT,3008,3008,3008 HYbrid4 2.0 HDi (163ch) ETG6 FAP + Electric (37ch),GH,oui,8,120.0,3.700000048,3.900000095,3.799999952,99.0,0.31400001,0.160999998,0.001,1735,1735,715/2007*195/2013EURO5,TS TERRAINS/CHEMINS,MOY-INFER,,M1,2620.0,1531.0,1527.0,1997.0,A,6,A
PEUGEOT,3008,3008,3008 HYbrid4 2.0 HDi (163ch) ETG6 FAP + Electric (37ch),GH,oui,8,120.0,3.700000048,3.900000095,3.799999952,99.0,0.31400001,0.160999998,0.001,1735,1735,715/2007*195/2013EURO5,TS TERRAINS/CHEMINS,MOY-INFER,,M1,2620.0,1637.0,1637.0,1997.0,A,6,A
PEUGEOT,3008,3008,3008 HYbrid4 2.0 HDi (163ch) ETG6 FAP + Electric (37ch),GH,oui,8,120.0,3.700000048,3.900000095,3.799999952,99.0,0.31400001,0.160999998,0.001,1735,1735,715/2007*195/2013EURO5,TS TERRAINS/CHEMINS,MOY-INFER,,M1,2620.0,1526.0,1521.0,1997.0,A,6,A
PEUGEOT,3008,3008,3008 HYbrid4 2.0 HDi (163ch) ETG6 FAP + Electric (37ch),GH,oui,8,120.0,3.700000048,3.900000095,3.799999952,99.0,0.31400001,0.160999998,0.001,1735,1735,715/2007*195/2013EURO5,TS TERRAINS/CHEMINS,MOY-INFER,,M1,2600.0,1580.0,1580.0,1997.0,A,6,A
PEUGEOT,3008,3008,3008 HYbrid4 2.0 HDi (163ch) ETG6 FAP + Electric (37ch),GH,oui,8,120.0,3.700000048,3.900000095,3.799999952,99.0,0.31400001,0.160999998,0.001,1735,1735,715/2007*195/2013EURO5,TS TERRAINS/CHEMINS,MOY-INFER,,M1,2520.0,1532.0,1527.0,1997.0,A,6,A
PEUGEOT,3008,3008,3008 HYbrid4 2.0 HDi (163ch) ETG6 FAP + Electric (37ch),GH,oui,8,120.0,3.700000048,3.900000095,3.799999952,99.0,0.31400001,0.160999998,0.001,1735,1735,715/2007*195/2013EURO5,TS TERRAINS/CHEMINS,MOY-INFER,na,M1,2620.0,1532.0,1532.0,1997.0,A,6,A
PEUGEOT,3008,3008,3008 HYbrid4 2.0 HDi (163ch) ETG6 FAP + Electric (37ch),GH,oui,8,120.0,3.700000048,3.900000095,3.799999952,99.0,0.31400001,0.160999998,0.001,1735,1735,715/2007*195/2013EURO5,TS TERRAINS/CHEMINS,MOY-INFER,,M1,2620.0,1556.0,1556.0,1997.0,A,6,A
PEUGEOT,3008,3008,3008 HYbrid4 2.0 HDi (163ch) ETG6 FAP + Electric (37ch),GH,oui,8,120.0,3.700000048,3.900000095,3.799999952,99.0,0.31400001,0.160999998,0.001,1735,1735,715/2007*195/2013EURO5,TS TERRAINS/CHEMINS,MOY-INFER,,M1,2620.0,1527.0,1527.0,1997.0,A,6,A
PEUGEOT,3008,3008,3008 HYbrid4 2.0 HDi (163ch) ETG6 FAP + Electric (37ch),GH,oui,8,120.0,3.700000048,3.900000095,3.799999952,99.0,0.31400001,0.160999998,0.001,1735,1735,715/2007*195/2013EURO5,TS TERRAINS/CHEMINS,MOY-INFER,na,M1,2620.0,1531.0,1527.0,1997.0,A,6,A
PEUGEOT,3008,3008,3008 HYbrid4 2.0 HDi (163ch) ETG6 FAP + Electric (37ch),GH,oui,8,120.0,3.700000048,3.900000095,3.799999952,99.0,0.31400001,0.160999998,0.001,1735,1735,715/2007*195/2013EURO5,TS TERRAINS/CHEMINS,MOY-INFER,na,M1,2620.0,1585.0,1527.0,1997.0,A,6,A
PEUGEOT,3008,3008,3008 HYbrid4 2.0 HDi (163ch) ETG6 FAP + Electric (37ch),GH,oui,8,120.0,3.700000048,3.900000095,3.799999952,99.0,0.31400001,0.160999998,0.001,1735,1735,715/2007*195/2013EURO5,TS TERRAINS/CHEMINS,MOY-INFER,na,M1,2620.0,1527.0,1527.0,1997.0,A,6,A
PEUGEOT,3008,3008,3008 HYbrid4 2.0 HDi (163ch) ETG6 FAP + Electric (37ch),GH,oui,8,120.0,3.700000048,3.900000095,3.799999952,99.0,0.31400001,0.160999998,0.001,1735,1735,715/2007*195/2013EURO5,TS TERRAINS/CHEMINS,MOY-INFER,na,M1,2620.0,1521.0,1521.0,1997.0,A,6,A
PEUGEOT,3008,3008,3008 HYbrid4 2.0 HDi (163ch) ETG6 FAP + Electric (37ch),GH,oui,8,120.0,3.700000048,3.900000095,3.799999952,99.0,0.31400001,0.160999998,0.001,1735,1735,715/2007*195/2013EURO5,TS TERRAINS/CHEMINS,MOY-INFER,na,M1,2620.0,2620.0,2620.0,1997.0,A,6,A
PEUGEOT,3008,3008,3008 HYbrid4 2.0 HDi (163ch) ETG6 FAP + Electric (37ch),GH,oui,8,120.0,3.0,3.400000095,3.299999952,85.0,0.202000007,0.153999999,0.001,1735,1735,715/2007*195/2013EURO5,TS TERRAINS/CHEMINS,MOY-INFER,,M1,2620.0,1532.0,1532.0,1997.0,A,6,A
PEUGEOT,3008,3008,3008 HYbrid4 2.0 HDi (163ch) ETG6 FAP + Electric (37ch),GH,oui,8,120.0,3.0,3.400000095,3.299999952,85.0,0.202000007,0.153999999,0.001,1735,1735,715/2007*195/2013EURO5,TS TERRAINS/CHEMINS,MOY-INFER,,M1,2620.0,1532.0,1527.0,1997.0,A,6,A
PEUGEOT,3008,3008,3008 HYbrid4 2.0 HDi (163ch) ETG6 FAP + Electric (37ch),GH,oui,8,120.0,3.0,3.400000095,3.299999952,85.0,0.202000007,0.153999999,0.001,1735,1735,715/2007*195/2013EURO5,TS TERRAINS/CHEMINS,MOY-INFER,,M1,2620.0,1637.0,1637.0,1997.0,A,6,A
PEUGEOT,3008,3008,3008 HYbrid4 2.0 HDi (163ch) ETG6 FAP + Electric (37ch),GH,oui,8,120.0,3.0,3.400000095,3.299999952,85.0,0.202000007,0.153999999,0.001,1735,1735,715/2007*195/2013EURO5,TS TERRAINS/CHEMINS,MOY-INFER,na,M1,2620.0,1532.0,1527.0,1997.0,A,6,A
PEUGEOT,3008,3008,3008 HYbrid4 2.0 HDi (163ch) ETG6 FAP + Electric (37ch),GH,oui,8,120.0,3.0,3.400000095,3.299999952,85.0,0.202000007,0.153999999,0.001,1735,1735,715/2007*195/2013EURO5,TS TERRAINS/CHEMINS,MOY-INFER,,M1,2620.0,1527.0,1527.0,1997.0,A,6,A
PEUGEOT,3008,3008,3008 HYbrid4 2.0 HDi (163ch) ETG6 FAP + Electric (37ch),GH,oui,8,120.0,3.0,3.400000095,3.299999952,85.0,0.202000007,0.153999999,0.001,1735,1735,715/2007*195/2013EURO5,TS TERRAINS/CHEMINS,MOY-INFER,,M1,2620.0,1526.0,1521.0,1997.0,A,6,A
PEUGEOT,3008,3008,3008 HYbrid4 2.0 HDi (163ch) ETG6 FAP + Electric (37ch),GH,oui,8,120.0,3.0,3.400000095,3.299999952,85.0,0.202000007,0.153999999,0.001,1735,1735,715/2007*195/2013EURO5,TS TERRAINS/CHEMINS,MOY-INFER,na,M1,2620.0,1585.0,1527.0,1997.0,A,6,A
PEUGEOT,308,308,308 CC 1.6 e-Hdi FAP BVM6,GO,non,6,84.0,5.300000191,4.199999809,4.599999905,119.0,0.216000006,0.149000004,0.0,1610,1610,715/2007*630/2012EURO5,CABRIOLET,MOY-INFER,na,M1,2608.0,1526.0,1521.0,1560.0,M,6,B
PEUGEOT,308,308,308 CC 1.6 THP BVA6 (155ch),ES,non,9,115.0,10.60000038,5.800000191,7.599999905,175.0,0.421000004,0.007,0.002,1605,1605,715/2007*195/2013EURO5,CABRIOLET,MOY-INFER,,M1,2608.0,1526.0,1526.0,1598.0,A,6,E
PEUGEOT,308,308,308 CC 1.6 THP BVA6 (155ch),ES,non,9,115.0,10.60000038,5.800000191,7.599999905,175.0,0.421000004,0.007,0.002,1605,1605,715/2007*195/2013EURO5,CABRIOLET,MOY-INFER,,M1,2608.0,1521.0,1521.0,1598.0,A,6,E
PEUGEOT,308,308,308 CC 1.6 THP BVA6 (155ch),ES,non,9,115.0,10.60000038,5.800000191,7.599999905,175.0,0.421000004,0.007,0.002,1605,1605,715/2007*195/2013EURO5,CABRIOLET,MOY-INFER,,M1,2608.0,1524.0,1519.0,1598.0,A,6,E
PEUGEOT,308,308,308 CC 1.6 THP BVA6 (155ch),ES,non,9,115.0,10.60000038,5.800000191,7.599999905,175.0,0.421000004,0.007,0.002,1605,1605,715/2007*195/2013EURO5,CABRIOLET,MOY-INFER,,M1,2608.0,1522.0,1526.0,1598.0,A,6,E
PEUGEOT,308,308,308 CC 1.6 THP BVA6 (155ch),ES,non,9,115.0,10.60000038,5.800000191,7.599999905,175.0,0.421000004,0.007,0.002,1605,1605,715/2007*195/2013EURO5,CABRIOLET,MOY-INFER,,M1,2608.0,1617.0,1617.0,1598.0,A,6,E
PEUGEOT,308,308,308 CC 1.6 THP BVA6 (155ch),ES,non,9,115.0,10.60000038,5.800000191,7.599999905,175.0,0.421000004,0.007,0.002,1605,1605,715/2007*195/2013EURO5,CABRIOLET,MOY-INFER,,M1,2608.0,1522.0,1517.0,1598.0,A,6,E
PEUGEOT,308,308,308 CC 1.6 THP BVA6 (155ch),ES,non,9,115.0,10.60000038,5.800000191,7.599999905,175.0,0.421000004,0.007,0.002,1605,1605,715/2007*195/2013EURO5,CABRIOLET,MOY-INFER,,M1,2608.0,1526.0,1517.0,1598.0,A,6,E
PEUGEOT,308,308,308 CC 1.6 THP BVA6 (155ch),ES,non,9,115.0,10.60000038,5.800000191,7.599999905,175.0,0.421000004,0.007,0.002,1605,1605,715/2007*195/2013EURO5,CABRIOLET,MOY-INFER,,M1,2608.0,1536.0,1531.0,1598.0,A,6,E
PEUGEOT,308,308,308 CC 1.6 THP BVA6 (155ch),ES,non,9,115.0,10.60000038,5.800000191,7.599999905,175.0,0.421000004,0.007,0.002,1605,1605,715/2007*195/2013EURO5,CABRIOLET,MOY-INFER,,M1,2608.0,1554.0,1554.0,1598.0,A,6,E
PEUGEOT,308,308,308 CC 1.6 THP BVA6 (155ch),ES,non,9,115.0,10.60000038,5.800000191,7.599999905,175.0,0.421000004,0.007,0.002,1605,1605,715/2007*195/2013EURO5,CABRIOLET,MOY-INFER,na,M1,2608.0,1585.0,1521.0,1598.0,A,6,E
PEUGEOT,308,308,308 CC 1.6 THP BVA6 (155ch),ES,non,9,115.0,10.60000038,5.800000191,7.599999905,175.0,0.421000004,0.007,0.002,1605,1605,715/2007*195/2013EURO5,CABRIOLET,MOY-INFER,,M1,2608.0,1536.0,1536.0,1598.0,A,6,E
PEUGEOT,308,308,308 CC 1.6 THP BVA6 (155ch),ES,non,9,115.0,10.60000038,5.800000191,7.599999905,175.0,0.421000004,0.007,0.002,1605,1605,715/2007*195/2013EURO5,CABRIOLET,MOY-INFER,na,M1,2608.0,2608.0,2608.0,1598.0,A,6,E
PEUGEOT,308,308,308 CC 1.6 THP BVA6 (155ch),ES,non,9,115.0,10.60000038,5.800000191,7.599999905,175.0,0.421000004,0.007,0.002,1605,1605,715/2007*195/2013EURO5,CABRIOLET,MOY-INFER,na,M1,2608.0,1531.0,1531.0,1598.0,A,6,E
PEUGEOT,308,308,308 CC 1.6 THP BVA6 (155ch),ES,non,9,115.0,10.60000038,5.800000191,7.599999905,175.0,0.421000004,0.007,0.002,1605,1605,715/2007*195/2013EURO5,CABRIOLET,MOY-INFER,na,M1,2608.0,1521.0,1521.0,1598.0,A,6,E
PEUGEOT,308,308,308 CC 1.6 THP BVM6  (155ch),ES,non,9,115.0,9.699999809,5.400000095,6.900000095,160.0,0.488999993,0.028000001,0.002,1590,1590,715/2007*195/2013EURO5,CABRIOLET,MOY-INFER,,M1,2608.0,1526.0,1526.0,1598.0,M,6,D
PEUGEOT,308,308,308 CC 1.6 THP BVM6  (155ch),ES,non,9,115.0,9.699999809,5.400000095,6.900000095,160.0,0.488999993,0.028000001,0.002,1590,1590,715/2007*195/2013EURO5,CABRIOLET,MOY-INFER,na,M1,2608.0,1526.0,1521.0,1598.0,M,6,D
PEUGEOT,308,308,308 CC 1.6 THP BVM6  (155ch),ES,non,9,115.0,9.699999809,5.400000095,6.900000095,160.0,0.488999993,0.028000001,0.002,1590,1590,715/2007*195/2013EURO5,CABRIOLET,MOY-INFER,,M1,2608.0,1524.0,1519.0,1598.0,M,6,D
PEUGEOT,308,308,308 CC 1.6 THP BVM6  (155ch),ES,non,9,115.0,9.699999809,5.400000095,6.900000095,160.0,0.488999993,0.028000001,0.002,1590,1590,715/2007*195/2013EURO5,CABRIOLET,MOY-INFER,,M1,2608.0,1522.0,1526.0,1598.0,M,6,D
PEUGEOT,308,308,308 CC 1.6 THP BVM6  (155ch),ES,non,9,115.0,9.699999809,5.400000095,6.900000095,160.0,0.488999993,0.028000001,0.002,1590,1590,715/2007*195/2013EURO5,CABRIOLET,MOY-INFER,,M1,2608.0,1617.0,1617.0,1598.0,M,6,D
PEUGEOT,308,308,308 CC 1.6 THP BVM6  (155ch),ES,non,9,115.0,9.699999809,5.400000095,6.900000095,160.0,0.488999993,0.028000001,0.002,1590,1590,715/2007*195/2013EURO5,CABRIOLET,MOY-INFER,na,M1,2608.0,1585.0,1521.0,1598.0,M,6,D
PEUGEOT,308,308,308 CC 1.6 THP BVM6  (155ch),ES,non,9,115.0,9.699999809,5.400000095,6.900000095,160.0,0.488999993,0.028000001,0.002,1590,1590,715/2007*195/2013EURO5,CABRIOLET,MOY-INFER,na,M1,2608.0,1531.0,1531.0,1598.0,M,6,D
PEUGEOT,308,308,308 CC 1.6 Vti BVM5,ES,non,7,88.0,9.100000381,5.300000191,6.699999809,155.0,0.379999995,0.016000001,,1555,1555,715/2007*195/2013EURO5,CABRIOLET,MOY-INFER,,M1,2608.0,1526.0,1526.0,1598.0,M,5,D
PEUGEOT,308,308,308 CC 1.6 Vti BVM5,ES,non,7,88.0,9.100000381,5.300000191,6.699999809,155.0,0.379999995,0.016000001,,1555,1555,715/2007*195/2013EURO5,CABRIOLET,MOY-INFER,,M1,2608.0,1667.0,1667.0,1598.0,M,5,D
PEUGEOT,308,308,308 CC 1.6 Vti BVM5,ES,non,7,88.0,9.100000381,5.300000191,6.699999809,155.0,0.379999995,0.016000001,,1555,1555,715/2007*195/2013EURO5,CABRIOLET,MOY-INFER,,M1,2600.0,1526.0,1521.0,1598.0,M,5,D
PEUGEOT,308,308,308 CC 1.6 Vti BVM5,ES,non,7,88.0,9.100000381,5.300000191,6.699999809,155.0,0.379999995,0.016000001,,1555,1555,715/2007*195/2013EURO5,CABRIOLET,MOY-INFER,,M1,2608.0,1522.0,1526.0,1598.0,M,5,D
PEUGEOT,308,308,308 CC 1.6 Vti BVM5,ES,non,7,88.0,9.100000381,5.300000191,6.699999809,155.0,0.379999995,0.016000001,,1555,1555,715/2007*195/2013EURO5,CABRIOLET,MOY-INFER,,M1,2608.0,1617.0,1617.0,1598.0,M,5,D
PEUGEOT,308,308,308 CC 1.6 Vti BVM5,ES,non,7,88.0,9.100000381,5.300000191,6.699999809,155.0,0.379999995,0.016000001,,1555,1555,715/2007*195/2013EURO5,CABRIOLET,MOY-INFER,,M1,2608.0,1524.0,1519.0,1598.0,M,5,D
PEUGEOT,308,308,308 CC 2.0 HDi FAP BVA6 (160ch),GO,non,10,120.0,8.699999809,5.400000095,6.599999905,172.0,0.200000003,0.116999999,0.001,1700,1700,715/2007*630/2012EURO5,CABRIOLET,MOY-INFER,,M1,2608.0,1526.0,1526.0,1997.0,A,6,E
PEUGEOT,308,308,308 CC 2.0 HDi FAP BVA6 (160ch),GO,non,10,120.0,8.699999809,5.400000095,6.599999905,172.0,0.200000003,0.116999999,0.001,1700,1700,715/2007*630/2012EURO5,CABRIOLET,MOY-INFER,,M1,2608.0,1617.0,1617.0,1997.0,A,6,E
PEUGEOT,308,308,308 CC 2.0 HDi FAP BVA6 (160ch),GO,non,10,120.0,8.699999809,5.400000095,6.599999905,172.0,0.200000003,0.116999999,0.001,1700,1700,715/2007*630/2012EURO5,CABRIOLET,MOY-INFER,na,M1,2608.0,1526.0,1521.0,1997.0,A,6,E
PEUGEOT,308,308,308 CC 2.0 HDi FAP BVA6 (160ch),GO,non,10,120.0,8.699999809,5.400000095,6.599999905,172.0,0.200000003,0.116999999,0.001,1700,1700,715/2007*630/2012EURO5,CABRIOLET,MOY-INFER,,M1,2608.0,2608.0,2608.0,1997.0,A,6,E
PEUGEOT,308,308,308 CC 2.0 HDi FAP BVA6 (160ch),GO,non,10,120.0,8.699999809,5.400000095,6.599999905,172.0,0.200000003,0.116999999,0.001,1700,1700,715/2007*630/2012EURO5,CABRIOLET,MOY-INFER,,M1,2608.0,1524.0,1519.0,1997.0,A,6,E
PEUGEOT,308,308,308 CC 2.0 HDi FAP BVA6 (160ch),GO,non,10,120.0,8.699999809,5.400000095,6.599999905,172.0,0.200000003,0.116999999,0.001,1700,1700,715/2007*630/2012EURO5,CABRIOLET,MOY-INFER,na,M1,2608.0,1585.0,1521.0,1997.0,A,6,E
PEUGEOT,308,308,308 CC 2.0 HDi FAP BVA6 (160ch),GO,non,10,120.0,8.699999809,5.400000095,6.599999905,172.0,0.200000003,0.116999999,0.001,1700,1700,715/2007*630/2012EURO5,CABRIOLET,MOY-INFER,na,M1,2608.0,2608.0,2608.0,1997.0,A,6,E
PEUGEOT,308,308,308 CC 2.0 HDi FAP BVA6 (160ch),GO,non,10,120.0,8.699999809,5.400000095,6.599999905,172.0,0.200000003,0.116999999,0.001,1700,1700,715/2007*630/2012EURO5,CABRIOLET,MOY-INFER,na,M1,2608.0,1521.0,1521.0,1997.0,A,6,E
PEUGEOT,308,308,308 CC 2.0 HDi FAP BVM6  (160ch),GO,non,9,120.0,6.599999905,4.800000191,5.5,144.0,0.389999986,0.143999994,0.002,1652,1652,715/2007*195/2013EURO5,CABRIOLET,MOY-INFER,,M1,2608.0,1526.0,1526.0,1997.0,M,6,D
PEUGEOT,308,308,308 CC 2.0 HDi FAP BVM6  (160ch),GO,non,9,120.0,6.599999905,4.800000191,5.5,144.0,0.389999986,0.143999994,0.002,1652,1652,715/2007*195/2013EURO5,CABRIOLET,MOY-INFER,,M1,1526.0,1526.0,1521.0,1997.0,M,6,D
PEUGEOT,308,308,308 CC 2.0 HDi FAP BVM6  (160ch),GO,non,9,120.0,6.599999905,4.800000191,5.5,144.0,0.389999986,0.143999994,0.002,1652,1652,715/2007*195/2013EURO5,CABRIOLET,MOY-INFER,na,M1,2608.0,1526.0,1521.0,1997.0,M,6,D
PEUGEOT,308,308,308 CC 2.0 HDi FAP BVM6  (160ch),GO,non,9,120.0,6.599999905,4.800000191,5.5,144.0,0.389999986,0.143999994,0.002,1652,1652,715/2007*195/2013EURO5,CABRIOLET,MOY-INFER,,M1,2608.0,1617.0,1617.0,1997.0,M,6,D
PEUGEOT,308,308,308 CC 2.0 HDi FAP BVM6  (160ch),GO,non,9,120.0,6.599999905,4.800000191,5.5,144.0,0.389999986,0.143999994,0.002,1652,1652,715/2007*195/2013EURO5,CABRIOLET,MOY-INFER,na,M1,2608.0,1526.0,1526.0,1997.0,M,6,D
